Ticker,Ticker_name,Category,Date,Close,day_pct_change,week_pct_change,month_pct_change,quarter_pct_change
DLR,"DIGITAL REALTY TRUST, INC.",Real Estate,2026-04-01,180.45,0.0013,0.0287,0.0013,0.0013
DOC,"HEALTHDOC PROPERTIES, INC.",Real Estate,2026-04-01,16.38,-0.003,-0.0127,-0.003,-0.003
EQIX,"EQUINIX, INC.",Real Estate,2026-04-01,995.98,0.0161,0.0342,0.0161,0.0161
EQR,EQUITY RESIDENTIAL,Real Estate,2026-04-01,59.55,0.0068,0.0136,0.0068,0.0068
ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,2026-04-01,243.08,0.0045,0.0145,0.0045,0.0045
EXR,EXTRA SPACE STORAGE INC.,Real Estate,2026-04-01,132.49,0.0104,0.0274,0.0104,0.0104
FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,2026-04-01,106.06,-0.0014,0.031,-0.0014,-0.0014
HST,"HOST HOTELS & RESORTS, INC.",Real Estate,2026-04-01,19.1,-0.0031,0.0138,-0.0031,-0.0031
INVH,INVITATION HOMES INC.,Real Estate,2026-04-01,24.85,0.0,0.0155,0.0,0.0
IRM,IRON MOUNTAIN INC.,Real Estate,2026-04-01,100.95,-0.0117,0.027,-0.0117,-0.0117
KIM,KIMCO REALTY .,Real Estate,2026-04-01,22.45,-0.0009,0.0104,-0.0009,-0.0009
MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,2026-04-01,122.55,0.0035,0.0164,0.0035,0.0035
O,REALTY INCOME ,Real Estate,2026-04-01,61.88,0.0114,0.0196,0.0114,0.0114
PLD,"PROLOGIS, INC.",Real Estate,2026-04-01,133.33,0.0087,0.0344,0.0087,0.0087
PSA,PUBLIC STORAGE.,Real Estate,2026-04-01,276.24,0.0198,0.0385,0.0198,0.0198
REG,REGENCY CENTERS ,Real Estate,2026-04-01,76.11,0.0059,0.0244,0.0059,0.0059
SBAC,SBA COMMUNICATIONS ,Real Estate,2026-04-01,171.56,-0.0032,0.0269,-0.0032,-0.0032
SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,2026-04-01,188.09,0.0084,0.0438,0.0084,0.0084
UDR,"UDR, INC.",Real Estate,2026-04-01,34.24,0.0136,0.0197,0.0136,0.0136
VICI,VICI PROPERTIES INC.,Real Estate,2026-04-01,27.46,0.0051,0.0319,0.0051,0.0051
VTR,"VENTAS, INC.",Real Estate,2026-04-01,82.01,0.0028,0.0012,0.0028,0.0028
WELL,WELLTOWER INC.,Real Estate,2026-04-01,198.86,0.0058,0.0158,0.0058,0.0058
WY,WEYERHAEUSER COMPANY,Real Estate,2026-04-01,24.2,-0.0094,0.0142,-0.0094,-0.0094
DIA,SPDR DOW JONES INDUS AVG,Sector & Style ETFs,2026-04-01,465.48,0.0049,0.0312,0.0049,0.0049
IWD,ISHARES:RUSS 1000 VL ETF,Sector & Style ETFs,2026-04-01,214.94,0.0059,0.0233,0.0059,0.0059
IWF,ISHARES:RUSS 1000 GR ETF,Sector & Style ETFs,2026-04-01,430.11,0.0087,0.0419,0.0087,0.0087
IWM,ISHARES:RUSS 2000 ETF,Sector & Style ETFs,2026-04-01,249.56,0.0063,0.0266,0.0063,0.0063
MDY,SPDR S&P MIDCAP 400 ETF,Sector & Style ETFs,2026-04-01,621.79,0.0082,0.0298,0.0082,0.0082
MTUM,ISHARES:MSCI USA MOM FCT,Sector & Style ETFs,2026-04-01,245.24,0.0219,0.0402,0.0219,0.0219
OEF,ISHARES:S&P 100,Sector & Style ETFs,2026-04-01,320.37,0.0072,0.0363,0.0072,0.0072
POWA,INVESCO BLOOMBERG PRICING POWER,Sector & Style ETFs,2026-04-01,86.51,0.0042,0.0191,0.0042,0.0042
QQQ,INVESCO QQQ TRUST 1,Sector & Style ETFs,2026-04-01,584.31,0.0124,0.0386,0.0124,0.0124
QUAL,ISHARES:MSCI USA QF,Sector & Style ETFs,2026-04-01,192.77,0.005,0.0292,0.005,0.005
RSP,INVESCO S&P500 EWGHT,Sector & Style ETFs,2026-04-01,192.54,0.0032,0.0216,0.0032,0.0032
SDY,SPDR S&P DIVIDEND,Sector & Style ETFs,2026-04-01,145.84,-0.0007,0.0099,-0.0007,-0.0007
SMH,VANECK:SEMICONDUCTOR,Sector & Style ETFs,2026-04-01,391.97,0.0224,0.0473,0.0224,0.0224
SPHB,INVESCO S&P500 HI BE,Sector & Style ETFs,2026-04-01,117.18,0.0106,0.0325,0.0106,0.0106
SPLV,INVESCO S&P500 LOWVL,Sector & Style ETFs,2026-04-01,73.33,0.0026,0.0161,0.0026,0.0026
SPY,SPDR S&P 500 ETF,Sector & Style ETFs,2026-04-01,655.24,0.0075,0.0334,0.0075,0.0075
XLB,SEL SECTOR:MATRLS SPDR,Sector & Style ETFs,2026-04-01,50.46,0.0098,0.0317,0.0098,0.0098
XLC,SEL SECTOR:COMM SVC SPDR,Sector & Style ETFs,2026-04-01,111.24,0.0034,0.0392,0.0034,0.0034
XLE,SEL SECTOR:ENERGY SPDR,Sector & Style ETFs,2026-04-01,58.97,-0.0374,-0.0574,-0.0374,-0.0374
XLF,SEL SECTOR:FINL S SPDR,Sector & Style ETFs,2026-04-01,49.44,0.0014,0.0341,0.0014,0.0014
XLI,SEL SECTOR:INDUST SPDR,Sector & Style ETFs,2026-04-01,164.43,0.0167,0.0329,0.0167,0.0167
XLK,SEL SECTOR:TECH SPDR,Sector & Style ETFs,2026-04-01,134.91,0.0151,0.0384,0.0151,0.0151
XLP,SEL SECTOR:C STP SPDR,Sector & Style ETFs,2026-04-01,81.46,-0.0063,-0.0039,-0.0063,-0.0063
XLRE,SEL SECTOR:RL EST SPDR,Sector & Style ETFs,2026-04-01,40.95,0.0029,0.0235,0.0029,0.0029
XLU,SEL SECTOR:UTIL SPDR,Sector & Style ETFs,2026-04-01,46.11,0.0048,0.0114,0.0048,0.0048
XLV,SEL SECTOR:H CARE SPDR,Sector & Style ETFs,2026-04-01,147.73,0.0076,0.0312,0.0076,0.0076
XLY,SEL SECTOR:C DSC SPDR,Sector & Style ETFs,2026-04-01,109.8,0.0075,0.039,0.0075,0.0075
AEE,AMEREN ,Utilities,2026-04-01,110.79,0.0079,0.019,0.0079,0.0079
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,2026-04-01,131.67,0.0045,0.0121,0.0045,0.0045
AES,THE AES ,Utilities,2026-04-01,14.2,0.0078,0.0143,0.0078,0.0078
ATO,ATMOS ENERGY ,Utilities,2026-04-01,185.49,0.0042,0.0126,0.0042,0.0042
AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,2026-04-01,136.79,0.0051,-0.0005,0.0051,0.0051
CEG,CONSTELLATION ENERGY,Utilities,2026-04-01,279.46,0.0008,-0.0731,0.0008,0.0008
CMS,CMS ENERGY ,Utilities,2026-04-01,77.92,0.0044,0.0224,0.0044,0.0044
CNP,"CENTERPOINT ENERGY, INC.",Utilities,2026-04-01,43.25,0.0021,0.0205,0.0021,0.0021
D,"DOMINION ENERGY, INC.",Utilities,2026-04-01,62.05,0.0037,0.0192,0.0037,0.0037
DTE,DTE ENERGY COMPANY,Utilities,2026-04-01,147.12,0.0062,0.0183,0.0062,0.0062
DUK,DUKE ENERGY ,Utilities,2026-04-01,130.9,-0.0003,0.007,-0.0003,-0.0003
ED,"CONSOLIDATED EDISON, INC.",Utilities,2026-04-01,113.91,0.0065,0.02,0.0064,0.0064
EIX,EDISON INTERNATIONAL,Utilities,2026-04-01,73.58,0.0055,0.0467,0.0055,0.0055
ES,EVERSOURCE ENERGY,Utilities,2026-04-01,69.65,0.0053,0.0305,0.0053,0.0053
ETR,ENTERGY ,Utilities,2026-04-01,113.58,0.0109,0.0337,0.0109,0.0109
EVRG,"EVERGY, INC.",Utilities,2026-04-01,82.28,0.0044,0.0177,0.0044,0.0044
EXC,EXELON ,Utilities,2026-04-01,48.88,-0.0029,0.0116,-0.0029,-0.0029
FE,FIRSTENERGY CORP.,Utilities,2026-04-01,50.96,0.0059,0.0186,0.0059,0.0059
LNT,ALLIANT ENERGY ,Utilities,2026-04-01,71.94,0.0025,0.0201,0.0025,0.0025
NEE,"NEXTERA ENERGY, INC.",Utilities,2026-04-01,92.85,-0.0003,0.0159,-0.0003,-0.0003
NI,NISOURCE INC.,Utilities,2026-04-01,46.9,0.0051,0.0202,0.0051,0.0051
NRG,"NRG ENERGY, INC.",Utilities,2026-04-01,149.9,0.0257,0.0146,0.0257,0.0257
PCG,PG&E ,Utilities,2026-04-01,17.75,0.0102,0.0338,0.0102,0.0102
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,2026-04-01,81.23,0.0035,0.0064,0.0035,0.0035
PNW,PINNACLE WEST CAPITAL ,Utilities,2026-04-01,101.53,0.0077,0.0185,0.0077,0.0077
PPL,PPL ,Utilities,2026-04-01,38.37,0.0045,0.0191,0.0045,0.0045
SO,THE SOUTHERN COMPANY,Utilities,2026-04-01,96.94,0.0044,0.0145,0.0044,0.0044
SRE,SEMPRA,Utilities,2026-04-01,97.41,0.0025,0.016,0.0025,0.0025
VST,VISTRA CORP.,Utilities,2026-04-01,153.96,0.0241,-0.0098,0.0241,0.0241
WEC,"WEC ENERGY GROUP, INC.",Utilities,2026-04-01,116.17,0.0035,0.0158,0.0035,0.0035
XEL,XCEL ENERGY INC.,Utilities,2026-04-01,79.71,0.0034,0.0207,0.0034,0.0034
VIX,CBOE MKT VOLATILITY IDX,Volatility,2026-04-01,24.54,-0.0281,-0.2097,-0.0281,-0.0281
VXN,CBOE NASDAQ MKT VOL NDX,Volatility,2026-04-01,27.56,-0.0241,-0.1783,-0.0241,-0.0241
FVX,5 YR TSY YLD NDX,Yields,2026-04-01,3.95,0.0,-0.0295,0.0,0.0
TNX,10 Y TSY YLD NDX,Yields,2026-04-01,4.32,0.0023,-0.027,0.0023,0.0023
TYX,30 Y TSY YLD NDX,Yields,2026-04-01,4.9,0.002,-0.0161,0.002,0.002
