Date,Ticker,Ticker_name,Close,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high,day_rr_ratio,week_rr_ratio,month_rr_ratio,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo,ST_Trend,st_avg,st_lo,st_hi,MT_Trend,mt_avg,mt_lo,mt_hi,LT_Trend,lt_avg,lt_lo,lt_hi,ST_Trend_Change,MT_Trend_Change,Z-Score Rank,Z-Score,Sharpe,Sharpe_avg,Sharpe_hi,Sharpe_low,Sharpe_Rank,prem_disc,prem_disc_avg,prem_disc_lo,prem_disc_hi,factor,model_score
2026-04-08,MGM,MGM RESORTS INTERNATIONAL,37.1,35.54,38.47,34.35,41.35,29.19,43.45,1.4305555555555474,1.5454545454545454,-1.2456692913385825,0.240000000000002,-0.7100673400673408,0.999767683044774,-2.419902363179456,0.00535829,-0.0010278576430976425,-0.03058782794182049,0.02853211265562521,0.03317116,-0.0013640652348993264,-0.03454026328206919,0.031812132812270535,-0.04542472,-0.036491747953020265,-0.04681169425575904,-0.02617180165028149,0.00721619,0.01923542,26.0,-1.14,0.495,0.006636363636363623,0.8263490166667311,-0.8130762893940038,70.4,0.10128965315847993,0.050653283822410376,-0.3387736068308904,0.44008017447571113,-0.02725,-3.0
2026-04-08,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",44.84,40.06,45.12,38.15,48.95,33.61,55.88,-16.535714285714647,-1.6277372262773737,-1.0172101449275366,2.210000000000001,0.5031986531986533,4.832972873827231,-3.826575567429924,-0.04039233,-0.01623237582491583,-0.056994833917683875,0.024530082267852214,-0.04469945,-0.04355202379194629,-0.0965962047417446,0.009492157157852031,-0.12407828,-0.07615858362416113,-0.10115858970733227,-0.05115857754098998,0.00219833,-0.02293301,68.8,0.88,-1.168,-0.2828181818181818,0.8338305146952119,-1.3994668783315756,27.6,0.17053584764128638,0.045633538661076584,-0.2790217885050704,0.37028886582722365,-0.0375,-4.0
2026-04-08,CHD,"CHURCH & DWIGHT CO., INC.",94.2,89.27,94.17,86.34,105.72,80.09,116.04,-10.173913043478414,1.4656488549618316,1.5478384124734235,-3.489999999999995,-4.721212121212125,-1.8173080833807003,-7.62511615904355,-0.01804658,-0.0016700257912457917,-0.018998878593949043,0.015658827011457457,0.03650385,-0.005074106744966423,-0.0324119142665896,0.022263700776656754,0.01020917,0.013931603087248352,0.00679213604154222,0.021071070132954485,0.00287159,0.00285893,16.1,-1.26,-1.723,-0.15063299663299634,0.8225485733897144,-1.1238145666557071,4.6,0.9123322652449202,0.18137846169542327,-0.24362425434151647,0.606381177732363,-0.0435,-4.0
2026-04-08,NFLX,"NETFLIX, INC.",99.39,93.54,104.14,82.25,115.05,80.8,119.62,1.126252505010022,-1.0945083014048533,1.0882194728348575,-5.299999999999997,-14.92222222222222,-9.124268443688113,-20.72017600075633,0.01543275,-0.001606195084175081,-0.03129906083833402,0.028086670669983858,-0.00909012,-0.0039080495973154465,-0.03782549335866862,0.030009394164037726,0.0298717,0.07988127570469787,0.048882384626111386,0.11088016678328436,0.00137595,0.01325917,26.0,-1.27,0.288,-0.07964646464646472,0.9942585494587068,-1.1535514787516363,63.3,0.47175697233021063,0.24277809871478553,-0.28184745295826263,0.7674036503878336,-0.045,-5.0
2026-04-08,NRG,"NRG ENERGY, INC.",160.3,141.48,158.04,132.2,178.09,123.15,217.84,-9.850299401197688,-1.5795390668915141,1.5488559892328393,-13.839999999999975,-30.92259259259261,-20.264668928161683,-41.58051625702354,-0.00305341,0.003490005757575756,-0.03610556209882535,0.043085573613976864,0.0182866,0.015344283255033606,-0.032558756187518786,0.063247322697586,0.07428302,0.12777508731543633,0.105293146094774,0.15025702853609865,0.00620361,0.02658304,63.9,0.75,0.191,0.09583838383838394,0.8119066942273616,-0.6202299265505937,59.7,-0.02918554454484512,-0.02238607298445284,-0.40878249851112936,0.3640103525422237,-0.04875,-5.0
2026-04-08,ORCL,ORACLE ,143.66,135.74,149.92,120.77,156.08,112.88,202.27,-1.063225806451614,-1.8429951690821234,1.904158544509422,-15.310000000000002,-32.778047138047135,-11.267696654379908,-54.28839762171437,-0.02125071,-0.002541823299663301,-0.05198384242289554,0.04690019582356894,-0.0861795,0.0017274140268456356,-0.08519861239134488,0.08865344044503615,0.03457323,0.07878065281879189,0.05384558344440777,0.10371572219317601,0.00762297,-0.0019294,52.0,0.03,-0.291,-0.09931649831649839,1.0134581083159835,-1.2120911049489804,45.0,0.03372960894281296,-0.05314096254562524,-0.4208908813866453,0.31460895629539487,-0.049,-5.0
2026-04-08,OTIS,OTIS WORLDWIDE ,79.55,73.73,79.21,69.23,85.76,66.86,98.52,-8.16666666666671,-1.6618357487922673,1.4948778565799845,-1.25,-4.5246127946127945,-1.3502600299432035,-7.698965559282385,-0.02399564,-0.005963609427609429,-0.02639989740241044,0.014472678547191583,-0.02534495,-0.009187577785234909,-0.02418906846594184,0.005813912895472024,-0.00892588,0.006512245335570483,-0.0018474235020902695,0.014871914173231235,0.00471992,-0.00378852,60.7,0.85,-0.929,-0.04658585858585867,0.7653188964721662,-0.8584906136438835,18.1,0.008349631609297248,0.11417679944860204,-0.3101616173723657,0.5385152162695698,-0.047,-5.0
2026-04-08,PGR,THE PROGRESSIVE ,198.09,185.73,201.7,184.9,205.59,168.56,233.6,-2.6628440366972597,-1.7586666666666664,1.202505926176769,-7.009999999999991,-24.508518518518503,-12.50662495337016,-36.51041208366685,-0.01513224,-0.005037613501683503,-0.02470526671623844,0.014630039712871433,-0.02549102,-0.015735275100671152,-0.035511568415666564,0.00404101821432426,-0.01255653,0.04953646265100677,0.019393618049742045,0.0796793072522715,0.00107799,0.00100142,50.6,-0.4,-0.773,-0.1607407407407407,0.76187042782832,-1.0833519093098014,32.7,0.3653560296856795,0.1488211573354856,-0.3773677964126444,0.6750101110836156,-0.045,-5.0
2026-04-08,RVTY,"REVVITY, INC.",90.4,84.65,92.11,77.03,98.14,74.51,108.15,-1.7931034482758683,-1.7273901808785548,1.1170547514159848,-0.6199999999999903,-2.7995286195286213,2.0447939609294834,-7.643851199986726,0.01092502,-0.006862727070707068,-0.03616528822988736,0.022439834088473224,-0.03114688,-0.008950568020134216,-0.04487797630054417,0.026976840260275737,-0.00917568,-0.03333334104026834,-0.06167843416904081,-0.00498824791149587,0.00339825,-0.00873696,16.5,-1.53,-0.02,-0.18083501683501682,0.6349032098316962,-0.9965732435017298,60.1,0.5061884056159291,0.03890056708434728,-0.2534108002833622,0.3312119344520568,-0.049,-5.0
2026-04-08,STE,STERIS PUBLIC LIMITED COMPANY,225.03,213.09,226.31,193.83,237.07,190.21,265.53,-4.864864864864873,-2.591362126245848,1.1631246410109126,-1.740000000000009,-8.76097643097644,-0.6619026565982224,-16.860050205354657,0.00469811,-0.002557914713804712,-0.024607771526231764,0.01949194209862234,-0.05233462,0.0028196821140939856,-0.020928997365069542,0.02656836159325751,-0.00481345,-0.0037298957046979914,-0.014700468856862233,0.007240677447466251,0.00181679,-0.002442,25.0,-0.98,0.145,-0.10144781144781147,0.7676699678709435,-0.9705655907665665,62.9,0.11192716617130549,0.18828901261332653,-0.29920310892974017,0.6757811341563933,-0.049,-5.0
2026-04-08,STZ,"CONSTELLATION BRANDS, INC.",150.26,147.77,156.99,141.48,169.19,124.65,176.34,3.587378640776702,2.156036446469249,1.018352206169466,3.9399999999999977,0.8192592592592619,7.754950498275239,-6.116431979756715,0.00438659,-0.004941060033670038,-0.02980960022068034,0.01992748015334027,0.01859187,-0.014068039597315406,-0.05073212204354449,0.022596042848913676,-0.07092588,-0.0557684716442953,-0.07451297407173431,-0.03702396921685629,0.00028061,-0.00282309,30.6,-0.87,-0.036,-0.21647811447811438,0.8168207749815594,-1.2497770039377882,52.6,0.8047492337034756,0.2560773214285788,-0.1394893670236546,0.6516440098808123,-0.049,-5.0
2026-04-08,SYK,STRYKER ,340.01,317.13,337.64,298.37,356.3,288.49,406.61,-21.978021978021374,-2.556169429097602,1.2927018633540381,-4.360000000000014,-18.608855218855208,-7.2611375041031625,-29.956572933607255,-0.01327871,-0.004167441717171717,-0.02307779477961129,0.014742911345267855,-0.02561666,-0.010080789563758394,-0.023401777073994823,0.003240197946478037,-0.00178752,0.008725424597315389,-0.005673994551082735,0.02312484374571351,0.0040411,-0.00461478,55.2,0.46,-0.744,-0.16552188552188543,0.6975192257952172,-1.028562996838988,22.4,0.052694280366154755,0.20716978698122443,-0.10212008920250507,0.516459663164954,-0.047,-5.0
2026-04-08,TSCO,TRACTOR SUPPLY COMPANY,45.28,41.98,45.5,39.97,48.42,39.14,54.97,-10.774193548387029,-1.691082802547771,1.578175895765472,-1.9600000000000009,-4.082794612794611,-2.215495308777794,-5.950093916811428,-0.02696876,-0.0037936973400673393,-0.022404554996801107,0.014817160316666427,-0.03157288,-0.0024506230536912757,-0.030813347255481842,0.02591210114809929,-0.00323622,0.025782596610738215,0.009645137559548048,0.041920055661928385,0.00108548,-0.00095946,99.4,2.92,-1.102,-0.20821548821548813,0.6558950805368999,-1.072326056967876,18.8,0.1826899501950605,0.18167203359738565,-0.16012048797326606,0.5234645551680374,-0.047,-5.0
2026-04-08,TT,TRANE TECHNOLOGIES PLC,449.47,409.53,446.14,388.67,490.54,363.93,541.94,-5.226006191950488,-1.4803993182371566,1.0810147299509003,-12.859999999999957,-49.36262626262625,-32.66913058888635,-66.05612193636615,0.00670694,-0.003042193804713805,-0.028893762919697946,0.022809375310270337,0.02546661,-0.001429277348993296,-0.02691641584811794,0.024057861150131348,0.03370766,0.06953526496644293,0.05438096545093911,0.08468956448194674,0.00776711,0.03684762,77.2,1.24,0.307,-0.007296296296296333,0.9486869528889194,-0.9632795454815121,63.3,-0.10097246568069806,0.12076421822193598,-0.28899497340305946,0.5305234098469315,-0.04875,-5.0
2026-04-08,UAL,"UNITED AIRLINES HOLDINGS, INC.",96.3,85.95,97.92,75.89,106.5,70.97,132.73,-2.448362720403023,-2.000980392156862,1.438215554678247,-7.710000000000008,-12.421515151515157,-4.961908471657175,-19.88112183137314,0.01393607,-0.003287839764309769,-0.04556462250927716,0.03898894298065762,-0.05334481,-0.015533592516778556,-0.08441377075626202,0.053346585722704905,0.05500367,0.05616155751677839,0.02683713907010319,0.08548597596345359,0.00721953,0.00303189,66.5,0.86,0.3,-0.026538720538720598,0.8984468998840499,-0.9515243409614912,56.5,-0.02509163602957387,0.07902224365340327,-0.3239704160910432,0.48201490339784975,-0.05275,-5.0
2026-04-08,VLTO,VERALTO ,90.47,84.03,91.49,78.57,93.45,75.66,106.91,-3.2833333333333368,-3.9932885906040236,1.1100607697501685,-1.8900000000000006,-12.10074074074074,-6.906817369146778,-17.2946641123347,-0.00991751,-0.006061860101010099,-0.024984646753829203,0.012860926551809006,-0.05685539,-0.0127747589261745,-0.034819522968658166,0.009270005116309163,-0.00231827,0.07033911446308716,0.02788011183838849,0.11279811708778584,0.00207837,0.00175064,46.2,-0.2,-0.298,-0.18383838383838383,0.673656226976027,-1.0413329946527947,44.6,0.04760824208241332,0.2307886167106624,-0.20238896956441318,0.6639662029857379,-0.045,-5.0
2026-04-08,AIG,"AMERICAN INTERNATIONAL GROUP, INC.",77.43,73.04,77.77,69.41,82.79,65.69,89.82,-4.510869565217459,-1.49626865671642,1.055366269165245,-0.7199999999999989,-5.565252525252527,-2.3930606376413186,-8.737444412863734,-0.0043732,-0.0009423237373737366,-0.022985126526304935,0.02110047905155746,0.00101742,-0.00212853755033557,-0.01830345892297579,0.014046383822304652,0.00010397,0.027928377751677946,0.012373456499682719,0.043483299003673176,0.00307482,0.03268052,41.1,-0.26,-0.185,-0.012518518518518578,0.9109835596265923,-0.9360205966636295,51.0,0.34914464812092993,0.07547840806032785,-0.18822820017700903,0.33918501629766473,-0.045,-5.0
2026-04-08,ALL,THE ALLSTATE ,212.07,201.76,211.8,197.97,224.54,186.29,238.54,-7.895652173912991,-1.130713712910986,1.0267649340574088,-5.260000000000019,-18.87569023569022,-11.579592360728622,-26.17178811065182,-0.00208521,0.0015551705387205387,-0.01626213993468868,0.019372481012129756,0.02135628,0.0015848930201342276,-0.010398035172530134,0.01356782121279859,0.0174375,0.05326760996644292,0.03375780019145757,0.07277741974142826,-0.00087662,0.00256449,33.9,-0.39,0.369,0.06829292929292927,0.8411266792797908,-0.7045408206939322,64.5,0.357582058877141,0.002472917124832706,-0.21179290941811635,0.21673874366778179,-0.045,-5.0
2026-04-08,AOS,A. O. SMITH ,66.77,62.13,66.61,57.59,72.67,56.55,82.17,-12.111111111111128,-1.5559322033898277,1.5068493150684938,-1.2000000000000028,-4.001010101010104,-1.8023086284499552,-6.199711573570253,-0.00425894,-0.0014721128282828289,-0.02373295001076304,0.02078872435419738,-0.02086999,0.00130099137583893,-0.025247342397349173,0.027849325149027035,0.00303616,0.01786666516778523,0.011103751209212934,0.024629579126357527,0.00617824,-0.00580656,98.2,2.21,-0.561,-0.14372727272727273,0.9209901445938344,-1.2084446900483798,29.6,0.1081631058462229,0.08339069531189572,-0.2483366132070313,0.41511800383082276,-0.047,-5.0
2026-04-08,BXP,"BOSTON PROPERTIES, INC.",52.54,49.65,52.95,45.01,55.17,42.24,63.01,-2.6562499999999947,-2.863117870722431,1.0165048543689321,0.6599999999999966,-3.510067340067341,-1.0916037344560805,-5.928530945678601,-0.00790408,-0.010320572356902357,-0.03310999997308911,0.012468855259284399,-0.08286716,-0.020739017718120818,-0.05298024587938053,0.011502210443138892,-0.03870651,-0.0029389194966443037,-0.022026009009054274,0.016148170015765666,0.00601439,0.00236002,14.1,-1.66,-0.279,-0.27134006734006727,0.5404303257672884,-1.0831104604474229,57.3,0.34334197623851614,0.06141049194184533,-0.20702354779940618,0.32984453168309685,-0.045,-5.0
2026-04-08,CASY,"CASEY'S GENERAL STORES, INC.",758.37,721.32,788.22,690.88,831.03,659.51,849.84,1.0965463108320235,1.07660394132464,-1.0807915163441564,-79.57000000000005,-66.05297979797982,-43.76810329159109,-88.33785630436854,0.03638876,0.007821283097643097,-0.012660500036216916,0.02830306623150311,0.04895857,0.01729033157718119,-0.0020480657591917042,0.036628728913554086,0.09962587,0.08707890288590595,0.08027826183689628,0.09387954393491561,0.00029296,0.0030928,73.2,0.93,1.002,0.39781818181818185,1.307286489108547,-0.5116501254721834,70.0,-0.09846060648623345,-0.08011825870080114,-0.10605825570472362,-0.05417826169687866,-0.06,-5.0
2026-04-08,CB,CHUBB LTD,332.64,318.94,333.03,309.55,357.23,296.01,380.08,-8.92948717948717,1.0649631875270704,1.2951132951132953,-13.480000000000018,-17.40895622895622,-10.165169474640734,-24.652742983271708,-0.00697072,0.0023435831986531983,-0.012901239482091263,0.01758840587939766,0.03077803,0.007291253389261746,-0.012090856921303739,0.02667336369982723,0.02879138,0.028886640671140894,0.02241754847443224,0.03535573286784955,0.00023,0.00263743,38.3,-0.57,0.434,0.19636026936026943,0.9722552505236494,-0.5795347118031106,64.3,0.5102376949542309,0.09906092827406146,-0.18615007853953244,0.38427193508765534,-0.049,-5.0
2026-04-08,DDOG,"DATADOG, INC.",116.5,107.81,123.5,95.46,130.42,88.52,153.59,-1.1983584131326952,-1.511494252873565,1.3255897069335238,-9.849999999999994,-12.10548821548822,-2.2540085018613105,-21.95696792911513,-0.02905858,-0.003035433063973062,-0.04493257655709477,0.03886171042914865,-0.08770696,-0.006373094765100634,-0.07783872552984077,0.0650925359996395,-0.00942334,0.023102567449664442,0.0035393624798965156,0.04266577241943237,0.00105598,-0.00334711,21.0,-1.24,-0.428,-0.12196969696969691,1.0528540372607011,-1.2967934312000948,30.8,0.5051569528947897,0.02652256917924936,-0.3386758337108199,0.39172097206931866,-0.049,-5.0
2026-04-08,EXPE,"EXPEDIA GROUP, INC.",236.9,214.47,237.54,191.54,268.0,182.0,295.25,-3.153846153846165,-1.458520900321544,1.0628415300546445,-8.689999999999998,-20.994107744107755,-6.487891906257492,-35.500323581958014,-0.00265912,0.004346579663299665,-0.034204402515514,0.042897561842113324,-0.04542787,-0.001163179093959752,-0.05122376389712322,0.04889740570920372,0.01500095,0.03807950130872498,0.02363954405967615,0.052519458557773804,0.00224897,0.00025091,10.5,-1.81,0.19,0.18718181818181828,1.0605015565818594,-0.6861379202182227,41.5,0.7334569176142498,0.09008045699403441,-0.39405432765553206,0.5742152416436009,-0.049,-5.0
2026-04-08,F,FORD MOTOR COMPANY,12.18,11.0,11.93,9.96,12.74,9.85,14.88,-15.999999999999924,-3.9642857142857086,1.158798283261803,-0.0600000000000005,-0.5822558922558926,0.004846441681003788,-1.1693582261927888,-0.00375352,0.0022947864646464667,-0.020574401061072483,0.025163973990365417,-0.05864914,0.01124985496644294,-0.01951368433164686,0.04201339426453274,-0.0040819,0.0010552941610738231,-0.021181727676777774,0.02329231599892542,0.01154555,-0.00844957,39.5,-0.41,-0.089,0.11398989898989906,0.8820656161754232,-0.6540858181956251,30.0,0.21639295677552783,0.3635869864236488,-0.5940503863943325,1.3212243592416302,-0.049,-5.0
2026-04-08,GDDY,GODADDY INC.,80.82,78.24,86.24,68.58,86.39,63.35,101.84,2.646551724137939,-2.1974865350089727,1.2032054951345175,0.789999999999992,-19.455016835016842,-6.539401335443316,-32.37063233459037,-0.00024206,-0.02051705986531987,-0.04578946093433167,0.004755341203691931,-0.11831745,-0.04857204869127514,-0.09322134063971797,-0.003922756742832309,-0.0839678,0.04701963372483246,-0.01592420164905846,0.10996346909872338,0.00162004,0.01008362,18.3,-1.31,-0.974,-0.7037811447811451,0.1791271115528521,-1.5866894011151422,34.7,0.3588032569438184,0.2647520724713922,-0.24393679057967554,0.77344093552246,-0.045,-5.0
2026-04-08,IDXX,"IDEXX LABORATORIES, INC.",591.84,546.02,585.44,518.43,608.1,477.1,725.27,-3.8735741444866987,-4.514760147601484,1.1628900122014985,-6.809999999999945,-27.099461279461277,3.7816086957987594,-57.98053125472131,-0.00211528,0.004001625016835017,-0.027012812825480657,0.03501606285915069,-0.04293056,0.01563886778523484,-0.017231392487304546,0.04850912805777423,0.00377423,-0.001256041174496685,-0.027005128247843006,0.02449304589884964,0.00809458,-0.00142063,25.8,-1.26,-0.189,-0.002175084175084056,0.8872482920721013,-0.8915984604222694,37.1,0.6481116151442092,0.18725739874276703,-0.43066568550627193,0.805180482991806,-0.049,-5.0
2026-04-08,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,88.65,83.67,88.32,79.07,92.17,75.54,106.33,-6.826086956521773,-2.721590909090916,1.3485888634630048,-1.3999999999999915,-2.6782828282828284,0.33008389673098737,-5.686649553296644,-0.00219773,-0.002350032053872055,-0.021388913504472747,0.016688849396728638,-0.02949271,0.003063397550335576,-0.01828050462342512,0.02440729972409627,0.00659845,-0.008023954798657727,-0.022817537899331712,0.006769628302016259,0.00491858,-0.00575406,32.7,-0.63,-0.319,-0.038451178451178514,0.996194520049507,-1.073096876951864,33.5,0.0823369780890637,0.12076633365546288,-0.20217928151849532,0.4437119488294211,-0.049,-5.0
2026-04-08,MMM,3M COMPANY,149.17,138.21,148.68,128.37,157.15,128.51,183.5,-8.87288135593215,-2.606516290726809,1.6616650532429824,-12.219999999999999,-19.683602693602698,-14.182070092296406,-25.18513529490899,-0.01079899,-0.001977395084175084,-0.024828195840765427,0.02087340567241526,-0.05146028,0.0015625030872483178,-0.028723651869754445,0.031848658044251084,0.05968349,0.07294645382550327,0.06477438301989519,0.08111852463111136,0.0064373,-0.00109518,76.4,1.09,-0.492,-0.005831649831649894,0.8021733666735736,-0.8138366663368733,26.0,0.09760407011816064,0.061079931574740946,-0.2847874407642763,0.4069473039137582,-0.047,-5.0
2026-04-08,LYB,LYONDELLBASELL INDUSTRIES NV,74.22,75.12,85.68,68.35,95.84,49.46,99.64,3.8641509433962162,3.683134582623507,1.0266558966074315,-6.049999999999997,1.5297643097643099,5.2274434958459475,-2.1679148763173277,0.0081905,-0.0034398048148148157,-0.04250685908308184,0.035627249453452206,0.10064061,-0.018974540973154312,-0.08197444659755243,0.0440253646512438,-0.04181169,-0.08685964110738263,-0.11782412944153903,-0.05589515277322623,-0.02394322,-0.02487935,90.1,1.79,0.648,-0.02800336700336719,0.893014344546538,-0.9490210785532723,69.6,-0.16226808127938708,0.02264824609842742,-0.2842961361697799,0.3295926283666347,-0.07375,-6.0
2026-04-08,SNA,SNAP-ON INC.,380.62,350.12,379.3,342.57,399.77,328.88,439.29,-5.4264150943396094,-1.9869451697127967,1.133938925396212,-19.79000000000002,-25.327979797979793,-14.870029313423636,-35.78593028253595,0.00075458,-0.00013792744107744107,-0.01455253581467084,0.014276680932515957,0.01008453,0.003530407516778527,-0.013277830354055163,0.020338645387612216,0.04322853,0.03493794701342272,0.026121159592113127,0.04375473443473231,0.00491655,-0.00014022,97.4,2.5,0.419,0.03930303030303024,0.7417080703581542,-0.6631020097520937,66.1,0.2996269917298422,0.13221762430386189,-0.1987921603590814,0.46322740896680514,-0.06475,-7.0
2026-04-08,SWK,"STANLEY BLACK & DECKER, INC.",71.49,65.05,72.22,58.95,79.85,55.28,90.44,-5.142857142857114,-1.4999999999999991,1.1690314620604572,2.009999999999991,-0.9479124579124573,3.9309192675956086,-5.826744183420523,-0.00987763,-0.006508643164983164,-0.0462947376147948,0.033277451284828466,-0.03553011,-0.01817253352348997,-0.07042374002323332,0.034078672976253374,-0.05902885,-0.050190090335570474,-0.07238097702468194,-0.02799920364645901,0.00348596,-0.01073704,99.0,2.75,-0.322,-0.07279124579124578,0.9007212283741023,-1.0463037199565939,33.9,0.0024100001861755427,0.04309656453667791,-0.22621887775010033,0.31241200682345616,-0.073,-7.0
2026-04-08,TS,TENARIS SA,58.64,57.47,61.04,56.97,66.03,48.38,70.84,1.4256756756756714,4.425149700598798,1.1890838206627685,-3.710000000000001,-2.505925925925925,-0.6124834989627423,-4.399368352889107,0.02426221,0.004983559124579124,-0.024751566151808835,0.034718684400967086,0.09730703,0.013330787046979872,-0.026526837548992373,0.05318841164295211,0.0502335,0.021172897483221487,0.007778513245207097,0.034567281721235875,-0.00966666,-0.00496354,26.2,-1.08,1.3,0.31076767676767675,1.1774338329368075,-0.5558984794014541,82.5,0.5269664649611991,0.12982840453910213,-0.3898084759086473,0.6494652849868516,-0.08625,-7.0
2026-04-08,VXN,CBOE NASDAQ MKT VOL NDX,25.24,25.03,32.42,23.34,37.33,18.38,45.24,4.931818181818195,6.363157894736847,2.9154518950437325,-10.030000000000005,-2.6270370370370366,0.5048973193652193,-5.7589713934392925,-0.00316927,0.021890653569023557,-0.04158568682190937,0.08536699395995649,0.0857603,0.07809031375838936,-0.00010263389317313742,0.15628326140995186,0.08727022,-0.01917102255033552,-0.0768299116757482,0.03848786657507716,-0.0133956,-0.05908094,18.1,-1.66,-0.234,0.01920875420875423,0.7127209597591896,-0.6743034513416811,34.3,,,,,-0.0805,-7.0
2026-04-08,CPER,UNITED STATES COPPER IDX,35.25,32.57,35.4,31.14,37.55,30.43,41.56,-4.920000000000002,-1.7869565217391323,1.3091286307053946,-2.969999999999999,-3.3716498316498327,-1.6009263083727518,-5.142373354926914,-0.01357485,0.004952894747474747,-0.020141086726258337,0.030046876221207833,-0.01167393,0.01359671775167785,-0.01808173218643277,0.04527516768978847,0.06231377,0.05731227422818789,0.03852835965841972,0.07609618879795606,0.00454432,-0.00250551,78.8,1.29,-0.275,0.3351481481481481,1.0962997682533602,-0.4260034719570639,28.8,-0.10292859727894776,0.030158977562404952,-0.32647162705479554,0.3867895821796054,-0.06375,-7.0
2026-04-08,INVH,INVITATION HOMES INC.,25.81,24.55,26.1,23.64,26.73,21.81,28.69,-2.037735849056596,-2.358695652173907,-1.3888888888888877,0.7799999999999976,-0.7347474747474759,0.045894166357053234,-1.5153891158520052,0.00010475,-0.007068339360269357,-0.021301413766730577,0.007164735046191864,-0.02092021,-0.02144038523489932,-0.037356406091015384,-0.005524364378783262,-0.03839089,-0.02037122718120799,-0.029698210696346025,-0.01104424366606995,0.00121087,0.01708174,41.1,-0.76,-0.012,-0.3478383838383838,0.3596811991262578,-1.0553579668030253,82.3,1.4082034207495804,0.24997805515010882,-0.17160145334161173,0.6715575636418294,-0.0645,-7.0
2026-04-08,MET,"METLIFE, INC.",74.34,69.0,73.58,64.36,77.24,59.43,83.73,-60.375000000001265,-3.441379310344839,-1.587859424920128,2.8500000000000085,-3.01141414141414,-0.4464208546752526,-5.576407428153027,0.01083225,-0.005324757239057235,-0.025401959768787712,0.014752445290673242,-0.02407957,-0.012867520604026829,-0.035278897956613264,0.009543856748559607,-0.02531925,-0.005252238221476513,-0.01695859478744973,0.006454118344496706,0.00164094,0.0030454,51.0,0.04,0.646,-0.15963973063973058,0.5684765599384523,-0.8877560212179134,84.3,0.29781776933692816,0.0869877192345378,-0.25348454223146655,0.42745998070054214,-0.0645,-7.0
2026-04-08,MKC,"MCCORMICK & COMPANY, INC.",50.51,45.42,51.1,41.92,57.12,41.57,68.95,-3.593749999999998,-1.2995461422087742,2.0626398210290837,-3.8200000000000003,-1.774983164983164,0.9317805259898175,-4.481746855956145,-0.05202901,-0.007059696195286194,-0.030694956996278305,0.016575564605705917,-0.06167952,-0.013714770268456368,-0.03040573128467322,0.002976190747760484,-0.02287737,-0.022323187986577113,-0.03663924917827183,-0.008007126794882403,0.00716872,-7.384e-05,94.2,2.02,-1.889,-0.2924074074074074,0.6123929993266006,-1.1972078141414155,7.7,-0.09845988516108573,0.004803322562498374,-0.26613902173849174,0.2757456668634885,-0.06125,-7.0
2026-04-08,MRNA,"MODERNA, INC.",52.1,45.77,52.1,43.46,63.77,34.37,71.37,-309.50000000006185,1.3506944444444446,1.086858432036097,1.9200000000000017,1.9161952861952862,4.975741711173884,-1.143351138783312,-0.02959887,0.007545396262626261,-0.044222599974696776,0.059313392499949304,0.10899247,0.010163236812080565,-0.0783932969580621,0.09871977058222323,-0.0790559,-0.16334576446308677,-0.21843635083729943,-0.10825517808887411,0.00039019,-0.01518709,4.6,-2.23,-0.412,0.06190572390572393,0.9481640890175235,-0.8243526412060757,26.8,0.6292437794288435,0.061197027058444174,-0.279165101610326,0.4015591557272143,-0.086,-7.0
2026-04-08,BTU,PEABODY ENERGY ,30.18,29.98,36.16,26.66,40.91,23.83,48.9,3.8538461538461504,3.048295454545454,2.9480314960629914,-9.07,-1.3060269360269359,1.2175342755273213,-3.829588147581193,-0.0251908,0.01156097821548822,-0.04097394017949098,0.06409589661046741,-0.00805113,0.006181294563758309,-0.09754130658670533,0.10990389571422195,0.03924286,-0.027720834966442915,-0.08187961163952646,0.026437941706640638,-0.01336843,-0.04928565,68.8,1.09,-0.381,0.227037037037037,1.2511636797821521,-0.7970896057080782,20.4,-0.04274727855738181,0.020868528321195363,-0.2883088915389074,0.33004594818129807,-0.08625,-8.0
2026-04-08,DG,DOLLAR GENERAL ,123.05,112.36,124.7,106.56,134.31,95.18,168.23,-3.2145214521452115,-1.4644760213143861,1.6210979547900972,-2.969999999999999,0.9446801346801368,8.975108582956176,-7.085748313595902,-0.02876048,0.010193237609427613,-0.025332995184165222,0.04571947040302045,-0.00382448,0.034167077852349056,-0.00759465147238373,0.07592880717708184,-0.0209948,-0.05153257010067109,-0.10782341745890855,0.004758277257566369,0.00520837,-0.00514271,90.5,1.77,-1.416,0.17115151515151553,1.112749223229383,-0.770446192926352,7.3,-0.19575531631565668,0.2320544780099817,-0.2640953672251584,0.7282043232451219,-0.07625,-8.0
