Ticker,Ticker_name,Category,Date,model_score,previous_model_score,model_score_daily_change
TLT,ISHARES:20+ TRS BD ETF,Bonds,2026-03-30,62.0,55.0,7.0
HYG,ISHARES:IBOXX $HY CORP,Bonds,2026-03-30,62.0,36.0,26.0
JNK,SPDR BBG HIGH YIELD BD,Bonds,2026-03-30,62.0,33.0,29.0
EDV,VANGUARD EXT DUR T;ETF,Bonds,2026-03-30,53.0,55.0,-2.0
SHY,ISHARES:1-3 TRS BD ETF,Bonds,2026-03-30,47.0,18.0,29.0
TIP,ISHARES:TIPS BD ETF,Bonds,2026-03-30,47.0,27.0,20.0
PFF,ISHARES:PREF AND INC SEC,Bonds,2026-03-30,36.0,36.0,0.0
MUB,ISHARES:NATL MUNI BOND,Bonds,2026-03-30,33.0,36.0,-3.0
LQD,ISHARES:IBOXX $IG CORP,Bonds,2026-03-30,33.0,36.0,-3.0
IEF,ISHARES:7-10 TRS BD ETF,Bonds,2026-03-30,33.0,73.0,-40.0
HYD,VANECK:HIGH YIELD MUNI,Bonds,2026-03-30,33.0,36.0,-3.0
SCHP,SCHWAB STR:US TIPS,Bonds,2026-03-30,29.0,35.0,-6.0
STIP,ISHARES:0-5 TIPS BD ETF,Bonds,2026-03-30,3.0,47.0,-44.0
DBB,INVESCO DB MS BMTL,Commodities,2026-03-30,59.0,-9.0,68.0
URA,GLBL X URANIUM ETF,Commodities,2026-03-30,24.0,35.0,-11.0
CORN,TEUCRIUM:CORN,Commodities,2026-03-30,17.0,-28.0,45.0
SOYB,TEUCRIUM:SOYBEAN,Commodities,2026-03-30,15.0,38.0,-23.0
CPER,UNITED STATES COPPER IDX,Commodities,2026-03-30,7.0,37.0,-30.0
UNG,UNITED STATES NAT GAS,Commodities,2026-03-30,4.0,10.0,-6.0
SLV,ISHARES:SILVER TRUST,Commodities,2026-03-30,-0.0,0.0,-0.0
SILJ,ETFMG PRIME JR SILVR MNR,Commodities,2026-03-30,0.0,0.0,0.0
GDX,VANECK:GOLD MINERS,Commodities,2026-03-30,0.0,0.0,0.0
GLD,SPDR GOLD,Commodities,2026-03-30,0.0,0.0,0.0
GDXJ,VANECK:JR GOLD MINERS,Commodities,2026-03-30,0.0,0.0,0.0
COMT,ISHARES:GSCI COMM DYN RS,Commodities,2026-03-30,-14.0,-48.0,34.0
USO,UNITED STATES OIL FUND,Commodities,2026-03-30,-17.0,-17.0,0.0
PPLT,ABRDN:PHYSICAL PLATINUM,Commodities,2026-03-30,-17.0,-3.0,-14.0
DBC,INVESCO DB CM IDX,Commodities,2026-03-30,-17.0,-17.0,0.0
WEAT,TEUCRIUM:WHEAT,Commodities,2026-03-30,-20.0,-28.0,8.0
DBA,INVESCO DB MS AGRI,Commodities,2026-03-30,-30.0,-35.0,5.0
TAGS,TEUCRIUM:AGRICULTURAL,Commodities,2026-03-30,-35.0,-35.0,0.0
CANE,TEUCRIUM:SUGAR,Commodities,2026-03-30,-35.0,-77.0,42.0
MTCH,"MATCH GROUP, INC.",Communication Services,2026-03-30,75.0,26.0,49.0
CMCSA,COMCAST ,Communication Services,2026-03-30,50.0,64.0,-14.0
PSKY,PARAMOUNT SKYDANCE ,Communication Services,2026-03-30,33.0,31.0,2.0
META,"META PLATFORMS, INC.",Communication Services,2026-03-30,25.0,-28.0,53.0
OMC,OMNICOM GROUP INC.,Communication Services,2026-03-30,24.0,24.0,0.0
WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,2026-03-30,23.0,23.0,0.0
VZ,VERIZON COMMUNICATIONS INC.,Communication Services,2026-03-30,20.0,20.0,0.0
T,AT&T INC.,Communication Services,2026-03-30,19.0,-13.0,32.0
TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,2026-03-30,12.0,-11.0,23.0
DIS,THE WALT DISNEY COMPANY,Communication Services,2026-03-30,1.0,-33.0,34.0
TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,2026-03-30,0.0,0.0,0.0
LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,2026-03-30,0.0,-10.0,10.0
NWSA,NEWS CORP.,Communication Services,2026-03-30,-2.0,-21.0,19.0
EA,ELECTRONIC ARTS INC.,Communication Services,2026-03-30,-5.0,12.0,-17.0
TMUS,"T-MOBILE US, INC.",Communication Services,2026-03-30,-5.0,-5.0,0.0
NFLX,"NETFLIX, INC.",Communication Services,2026-03-30,-9.0,-48.0,39.0
FOXA,FOX ,Communication Services,2026-03-30,-10.0,-48.0,38.0
GOOGL,ALPHABET INC.,Communication Services,2026-03-30,-13.0,-13.0,0.0
CHTR,"CHARTER COMMUNICATIONS, INC.",Communication Services,2026-03-30,-26.0,-5.0,-21.0
TTD,"THE TRADE DESK, INC.",Communication Services,2026-03-30,-63.0,-63.0,0.0
DRI,"DARDEN RESTAURANTS, INC.",Consumer Discretionary,2026-03-30,101.0,18.0,83.0
RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,2026-03-30,98.0,69.0,29.0
POOL,POOL ,Consumer Discretionary,2026-03-30,77.0,51.0,26.0
WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,2026-03-30,74.0,27.0,47.0
TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,2026-03-30,74.0,4.0,70.0
DHI,"D.R. HORTON, INC.",Consumer Discretionary,2026-03-30,62.0,65.0,-3.0
LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,2026-03-30,58.0,9.0,49.0
ABNB,"AIRBNB, INC.",Consumer Discretionary,2026-03-30,57.0,14.0,43.0
MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,2026-03-30,56.0,32.0,24.0
SBUX,STARBUCKS ,Consumer Discretionary,2026-03-30,55.0,13.0,42.0
HLT,HILTON WORLDWIDE HOLDINGS INC.,Consumer Discretionary,2026-03-30,48.0,2.0,46.0
RL,RALPH LAUREN ,Consumer Discretionary,2026-03-30,46.0,27.0,19.0
GPC,GENUINE PARTS COMPANY,Consumer Discretionary,2026-03-30,46.0,27.0,19.0
YUM,"YUM! BRANDS, INC.",Consumer Discretionary,2026-03-30,46.0,13.0,33.0
NVR,"NVR, INC.",Consumer Discretionary,2026-03-30,35.0,0.0,35.0
TPR,"TAPESTRY, INC.",Consumer Discretionary,2026-03-30,35.0,-18.0,53.0
TSLA,"TESLA, INC.",Consumer Discretionary,2026-03-30,33.0,16.0,17.0
DPZ,"DOMINO'S PIZZA, INC.",Consumer Discretionary,2026-03-30,31.0,4.0,27.0
CMG,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Discretionary,2026-03-30,31.0,-11.0,42.0
MCD,MCDONALD'S ,Consumer Discretionary,2026-03-30,30.0,35.0,-5.0
ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,2026-03-30,29.0,13.0,16.0
WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,2026-03-30,28.0,9.0,19.0
HAS,"HASBRO, INC.",Consumer Discretionary,2026-03-30,28.0,-17.0,45.0
APTV,APTIV PLC,Consumer Discretionary,2026-03-30,28.0,35.0,-7.0
CCL,CARNIVAL CORP,Consumer Discretionary,2026-03-30,24.0,2.0,22.0
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,2026-03-30,24.0,-11.0,35.0
F,FORD MOTOR COMPANY,Consumer Discretionary,2026-03-30,24.0,24.0,0.0
PHM,"PULTEGROUP, INC.",Consumer Discretionary,2026-03-30,24.0,62.0,-38.0
GM,GENERAL MOTORS COMPANY,Consumer Discretionary,2026-03-30,24.0,24.0,0.0
AZO,"AUTOZONE, INC.",Consumer Discretionary,2026-03-30,17.0,42.0,-25.0
NKE,"NIKE, INC.",Consumer Discretionary,2026-03-30,14.0,24.0,-10.0
EXPE,"EXPEDIA GROUP, INC.",Consumer Discretionary,2026-03-30,5.0,5.0,0.0
ROST,"ROSS STORES, INC.",Consumer Discretionary,2026-03-30,3.0,-9.0,12.0
CVNA,CARVANA CO.,Consumer Discretionary,2026-03-30,3.0,-14.0,17.0
LEN,LENNAR ,Consumer Discretionary,2026-03-30,2.0,28.0,-26.0
LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,2026-03-30,1.0,-33.0,34.0
HD,"THE HOME DEPOT, INC.",Consumer Discretionary,2026-03-30,0.0,0.0,0.0
TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,2026-03-30,0.0,0.0,0.0
LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,2026-03-30,0.0,0.0,0.0
ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,2026-03-30,0.0,0.0,0.0
