Date,Ticker,Ticker_name,Exposure,Category,model_score_mtd_change,current_model_score,previous_model_score
2026-04-16,TECH,BIO-TECHNE ,Health Care,Health Care,-92.0,-60.0,32.0
2026-04-16,TECK,TECK RESOURCES LIMITED,,MR Discretion,-118.0,-57.0,61.0
2026-04-16,TEL,TE CONNECTIVITY LTD,Information Technology,Information Technology,-84.0,-40.0,44.0
2026-04-16,TER,"TERADYNE, INC.",Information Technology,Information Technology,-40.0,-26.0,14.0
2026-04-16,TFC,TRUIST FINANCIAL ,Financials,Financials,-117.0,-43.0,74.0
2026-04-16,TGT,TARGET ,Consumer Staples,Consumer Staples,-51.0,-61.0,-10.0
2026-04-16,THD,ISHARES:MSCI THAI,,Foreign,-65.0,-5.0,60.0
2026-04-16,TIP,ISHARES:TIPS BD ETF,Bonds,Bonds,-15.0,3.0,18.0
2026-04-16,TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,1.0,13.0,12.0
2026-04-16,TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,Communication Services,7.0,7.0,0.0
2026-04-16,TLT,ISHARES:20+ TRS BD ETF,Bonds,Bonds,-63.0,-1.0,62.0
2026-04-16,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,Health Care,-29.0,-16.0,13.0
2026-04-16,TMUS,"T-MOBILE US, INC.",Communication Services,Communication Services,40.0,42.0,2.0
2026-04-16,TNX,10 Y TSY YLD NDX,Yields,Yields,33.0,-18.0,-51.0
2026-04-16,TPL,TEXAS PACIFIC LAND ,Energy,Energy,3.0,55.0,52.0
2026-04-16,TPR,"TAPESTRY, INC.",Consumer Discretionary,Consumer Discretionary,53.0,35.0,-18.0
2026-04-16,TRGP,TARGA RESOURCES CORP.,Energy,Energy,44.0,67.0,23.0
2026-04-16,TRMB,TRIMBLE INC.,Information Technology,Information Technology,-2.0,-12.0,-10.0
2026-04-16,TROW,"T. ROWE PRICE GROUP, INC.",Financials,Financials,-86.0,-46.0,40.0
2026-04-16,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,Financials,-55.0,3.0,58.0
2026-04-16,TS,TENARIS SA,,MR Discretion,2.0,-4.0,-6.0
2026-04-16,TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,Consumer Discretionary,-22.0,-22.0,0.0
2026-04-16,TSLA,"TESLA, INC.",Consumer Discretionary,Consumer Discretionary,-46.0,-5.0,41.0
2026-04-16,TSN,"TYSON FOODS, INC.",Consumer Staples,Consumer Staples,-7.0,-10.0,-3.0
2026-04-16,TT,TRANE TECHNOLOGIES PLC,Industrials,Industrials,-11.0,-36.0,-25.0
2026-04-16,TTD,"THE TRADE DESK, INC.",Communication Services,Communication Services,61.0,29.0,-32.0
2026-04-16,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,Communication Services,-8.0,-2.0,6.0
2026-04-16,TUR,ISHARES:MSCI TURKEY,,Foreign,-59.0,-52.0,7.0
2026-04-16,TXN,TEXAS INSTRUMENTS INC.,Information Technology,Information Technology,-76.0,-30.0,46.0
2026-04-16,TXT,TEXTRON INC.,Industrials,Industrials,-24.0,3.0,27.0
2026-04-16,TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,Information Technology,25.0,-2.0,-27.0
2026-04-16,TYX,30 Y TSY YLD NDX,Yields,Yields,20.0,-28.0,-48.0
2026-04-16,UAL,"UNITED AIRLINES HOLDINGS, INC.",Industrials,Industrials,-58.0,-26.0,32.0
2026-04-16,UBER,"UBER TECHNOLOGIES, INC.",Industrials,Industrials,3.0,-2.0,-5.0
2026-04-16,UDR,"UDR, INC.",Real Estate,Real Estate,0.0,24.0,24.0
2026-04-16,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,Health Care,17.0,6.0,-11.0
2026-04-16,ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,Consumer Discretionary,26.0,26.0,0.0
2026-04-16,UNG,UNITED STATES NAT GAS,Energy Complex,Commodities,22.0,26.0,4.0
2026-04-16,UNH,UNITEDHEALTH GROUP INC.,Health Care,Health Care,-18.0,-24.0,-6.0
2026-04-16,UNP,UNION PACIFIC ,Industrials,Industrials,-101.0,-29.0,72.0
2026-04-16,UPS,"UNITED PARCEL SERVICE, INC.",Industrials,Industrials,-41.0,6.0,47.0
2026-04-16,URA,GLBL X URANIUM ETF,,Commodities,-47.0,-10.0,37.0
2026-04-16,URI,"UNITED RENTALS, INC.",Industrials,Industrials,-89.0,-52.0,37.0
2026-04-16,URNM,SPROTT URANIUM MINERS,,MR Discretion,-40.0,-27.0,13.0
2026-04-16,USB,U.S. BANCORP,Financials,Financials,-96.0,-40.0,56.0
2026-04-16,USO,UNITED STATES OIL FUND,Energy Complex,Commodities,28.0,11.0,-17.0
2026-04-16,UUP,INVESCO DB USD IDX BL,,Currencies,31.0,36.0,5.0
2026-04-16,V,VISA INC.,Financials,Financials,3.0,-17.0,-20.0
2026-04-16,VAL,VALARIS LIMITED,,MR Discretion,-1.0,16.0,17.0
2026-04-16,VICI,VICI PROPERTIES INC.,Real Estate,Real Estate,-57.0,-20.0,37.0
2026-04-16,VIX,CBOE MKT VOLATILITY IDX,,Volatility,-25.0,0.0,25.0
2026-04-16,VLO,VALERO ENERGY ,Energy,Energy,54.0,44.0,-10.0
2026-04-16,VLTO,VERALTO ,Industrials,Industrials,39.0,3.0,-36.0
2026-04-16,VMC,VULCAN MATERIALS COMPANY,Materials,Materials,-76.0,-30.0,46.0
2026-04-16,VNM,VANECK:VIETNAM,,Foreign,-110.0,-46.0,64.0
2026-04-16,VRSK,"VERISK ANALYTICS, INC.",Industrials,Industrials,8.0,12.0,4.0
2026-04-16,VRSN,"VERISIGN, INC.",Information Technology,Information Technology,-21.0,-57.0,-36.0
2026-04-16,VRT,VERTIV HOLDINGS CO,Industrials,Industrials,65.0,55.0,-10.0
2026-04-16,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,Health Care,48.0,46.0,-2.0
2026-04-16,VST,VISTRA CORP.,Utilities,Utilities,-5.0,-39.0,-34.0
2026-04-16,VTR,"VENTAS, INC.",Real Estate,Real Estate,16.0,53.0,37.0
2026-04-16,VTRS,VIATRIS INC.,Health Care,Health Care,-58.0,-4.0,54.0
2026-04-16,VXN,CBOE NASDAQ MKT VOL NDX,,Volatility,34.0,44.0,10.0
2026-04-16,VZ,VERIZON COMMUNICATIONS INC.,Communication Services,Communication Services,-20.0,0.0,20.0
2026-04-16,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES ,Industrials,Industrials,-81.0,-34.0,47.0
2026-04-16,WAT,WATERS ,Health Care,Health Care,-69.0,-40.0,29.0
2026-04-16,WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,Communication Services,-10.0,37.0,47.0
2026-04-16,WDAY,"WORKDAY, INC.",Information Technology,Information Technology,36.0,21.0,-15.0
2026-04-16,WDC,WESTERN DIGITAL ,Information Technology,Information Technology,9.0,24.0,15.0
2026-04-16,WEAT,TEUCRIUM:WHEAT,,Commodities,24.0,4.0,-20.0
2026-04-16,WEC,"WEC ENERGY GROUP, INC.",Utilities,Utilities,-65.0,-14.0,51.0
2026-04-16,WELL,WELLTOWER INC.,Real Estate,Real Estate,-5.0,32.0,37.0
2026-04-16,WFC,WELLS FARGO & COMPANY,Financials,Financials,-60.0,-31.0,29.0
2026-04-16,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,0.0,36.0,36.0
2026-04-16,WMB,"THE WILLIAMS COMPANIES, INC.",Energy,Energy,24.0,54.0,30.0
2026-04-16,WMT,WALMART INC.,Consumer Staples,Consumer Staples,-101.0,-8.0,93.0
2026-04-16,WRB,W. R. BERKLEY ,Financials,Financials,25.0,5.0,-20.0
2026-04-16,WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,Consumer Discretionary,-52.0,-27.0,25.0
2026-04-16,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,Health Care,-66.0,-43.0,23.0
2026-04-16,WTW,WILLIS TOWERS WATSON,Financials,Financials,-48.0,-12.0,36.0
2026-04-16,WY,WEYERHAEUSER COMPANY,Real Estate,Real Estate,-86.0,-66.0,20.0
2026-04-16,WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,Consumer Discretionary,-45.0,-19.0,26.0
2026-04-16,XEL,XCEL ENERGY INC.,Utilities,Utilities,-39.0,5.0,44.0
2026-04-16,XES,SPDR S&P OIL&GAS E&S,,MR Discretion,-18.0,-1.0,17.0
2026-04-16,XLB,SEL SECTOR:MATRLS SPDR,,Sector & Style ETFs,-115.0,-46.0,69.0
2026-04-16,XLC,SEL SECTOR:COMM SVC SPDR,,Sector & Style ETFs,-64.0,-36.0,28.0
2026-04-16,XLE,SEL SECTOR:ENERGY SPDR,,Sector & Style ETFs,41.0,35.0,-6.0
2026-04-16,XLF,SEL SECTOR:FINL S SPDR,,Sector & Style ETFs,-93.0,-57.0,36.0
2026-04-16,XLI,SEL SECTOR:INDUST SPDR,,Sector & Style ETFs,-85.0,-49.0,36.0
2026-04-16,XLK,SEL SECTOR:TECH SPDR,,Sector & Style ETFs,-90.0,-36.0,54.0
2026-04-16,XLP,SEL SECTOR:C STP SPDR,,Sector & Style ETFs,37.0,46.0,9.0
2026-04-16,XLRE,SEL SECTOR:RL EST SPDR,,Sector & Style ETFs,-80.0,-47.0,33.0
2026-04-16,XLU,SEL SECTOR:UTIL SPDR,,Sector & Style ETFs,-9.0,44.0,53.0
2026-04-16,XLV,SEL SECTOR:H CARE SPDR,,Sector & Style ETFs,-36.0,8.0,44.0
2026-04-16,XLY,SEL SECTOR:C DSC SPDR,,Sector & Style ETFs,-84.0,-36.0,48.0
2026-04-16,XOM,EXXON MOBIL ,Energy,Energy,43.0,35.0,-8.0
2026-04-16,XOP,SPDR S&P OIL&GAS EXP,,MR Discretion,82.0,45.0,-37.0
2026-04-16,XYL,XYLEM INC.,Industrials,Industrials,-66.0,-49.0,17.0
2026-04-16,XYZ,"BLOCK, INC.",Financials,Financials,1.0,-9.0,-10.0
2026-04-16,YUM,"YUM! BRANDS, INC.",Consumer Discretionary,Consumer Discretionary,-86.0,-26.0,60.0
2026-04-16,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,Health Care,-29.0,18.0,47.0
2026-04-16,ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,Information Technology,-68.0,-43.0,25.0
2026-04-16,ZTS,ZOETIS INC.,Health Care,Health Care,-13.0,-20.0,-7.0
