Ticker,Ticker_name,Category,Date,Sharpe_Rank,previous_Sharpe_Rank,Sharpe_Rank_daily_change
HYG,ISHARES:IBOXX $HY CORP,Bonds,2026-04-14,84.7,85.9,-1.2000000000000028
JNK,SPDR BBG HIGH YIELD BD,Bonds,2026-04-14,81.5,82.7,-1.2000000000000028
LQD,ISHARES:IBOXX $IG CORP,Bonds,2026-04-14,73.2,76.4,-3.200000000000003
TIP,ISHARES:TIPS BD ETF,Bonds,2026-04-14,66.5,67.7,-1.2000000000000028
PFF,ISHARES:PREF AND INC SEC,Bonds,2026-04-14,64.9,60.9,4.000000000000007
SCHP,SCHWAB STR:US TIPS,Bonds,2026-04-14,64.9,64.5,0.4000000000000057
HYD,VANECK:HIGH YIELD MUNI,Bonds,2026-04-14,62.9,68.5,-5.600000000000001
STIP,ISHARES:0-5 TIPS BD ETF,Bonds,2026-04-14,62.9,66.1,-3.1999999999999957
TLT,ISHARES:20+ TRS BD ETF,Bonds,2026-04-14,56.9,59.7,-2.8000000000000043
EDV,VANGUARD EXT DUR T;ETF,Bonds,2026-04-14,53.4,56.5,-3.1000000000000014
IEF,ISHARES:7-10 TRS BD ETF,Bonds,2026-04-14,48.2,51.4,-3.1999999999999957
SHY,ISHARES:1-3 TRS BD ETF,Bonds,2026-04-14,45.4,50.0,-4.600000000000001
MUB,ISHARES:NATL MUNI BOND,Bonds,2026-04-14,42.3,43.5,-1.2000000000000028
DBA,INVESCO DB MS AGRI,Commodities,2026-04-14,80.0,61.7,18.299999999999997
USO,UNITED STATES OIL FUND,Commodities,2026-04-14,57.7,56.5,1.2000000000000028
SOYB,TEUCRIUM:SOYBEAN,Commodities,2026-04-14,56.5,23.2,33.3
CANE,TEUCRIUM:SUGAR,Commodities,2026-04-14,55.4,34.7,20.699999999999996
CPER,UNITED STATES COPPER IDX,Commodities,2026-04-14,54.2,58.5,-4.299999999999997
WEAT,TEUCRIUM:WHEAT,Commodities,2026-04-14,54.2,25.6,28.6
DBB,INVESCO DB MS BMTL,Commodities,2026-04-14,52.6,55.4,-2.799999999999997
URA,GLBL X URANIUM ETF,Commodities,2026-04-14,50.6,50.6,0.0
DBC,INVESCO DB CM IDX,Commodities,2026-04-14,46.2,39.9,6.300000000000004
GDX,VANECK:GOLD MINERS,Commodities,2026-04-14,45.0,41.5,3.5
COMT,ISHARES:GSCI COMM DYN RS,Commodities,2026-04-14,44.4,41.9,2.5
TAGS,TEUCRIUM:AGRICULTURAL,Commodities,2026-04-14,42.3,10.1,32.199999999999996
GDXJ,VANECK:JR GOLD MINERS,Commodities,2026-04-14,37.9,35.3,2.6000000000000014
PPLT,ABRDN:PHYSICAL PLATINUM,Commodities,2026-04-14,36.7,39.5,-2.799999999999997
SILJ,ETFMG PRIME JR SILVR MNR,Commodities,2026-04-14,35.9,29.2,6.699999999999999
SLV,ISHARES:SILVER TRUST,Commodities,2026-04-14,25.2,14.1,11.1
CORN,TEUCRIUM:CORN,Commodities,2026-04-14,22.4,6.2,16.2
GLD,SPDR GOLD,Commodities,2026-04-14,14.1,8.9,5.199999999999999
UNG,UNITED STATES NAT GAS,Commodities,2026-04-14,7.3,5.0,2.3
NFLX,"NETFLIX, INC.",Communication Services,2026-04-14,93.5,82.3,11.200000000000003
PSKY,PARAMOUNT SKYDANCE ,Communication Services,2026-04-14,89.5,79.2,10.299999999999997
FOXA,FOX ,Communication Services,2026-04-14,85.9,83.5,2.4000000000000057
NWSA,NEWS CORP.,Communication Services,2026-04-14,75.6,86.3,-10.700000000000003
DIS,THE WALT DISNEY COMPANY,Communication Services,2026-04-14,70.8,66.9,3.8999999999999915
EA,ELECTRONIC ARTS INC.,Communication Services,2026-04-14,70.4,78.4,-8.0
SATS,ECHOSTAR CORPORATION,Communication Services,2026-04-14,66.9,71.6,-4.699999999999989
META,"META PLATFORMS, INC.",Communication Services,2026-04-14,63.3,57.5,5.799999999999997
LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,2026-04-14,62.9,66.9,-4.000000000000007
CHTR,"CHARTER COMMUNICATIONS, INC.",Communication Services,2026-04-14,56.2,74.4,-18.200000000000003
GOOGL,ALPHABET INC.,Communication Services,2026-04-14,53.4,46.6,6.799999999999997
TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,2026-04-14,37.1,28.0,9.100000000000001
TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,2026-04-14,34.7,45.4,-10.699999999999996
OMC,OMNICOM GROUP INC.,Communication Services,2026-04-14,32.3,37.1,-4.800000000000004
WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,2026-04-14,31.2,37.9,-6.699999999999999
CMCSA,COMCAST ,Communication Services,2026-04-14,23.2,24.4,-1.1999999999999993
TTD,"THE TRADE DESK, INC.",Communication Services,2026-04-14,16.1,16.1,0.0
T,AT&T INC.,Communication Services,2026-04-14,9.7,10.9,-1.200000000000001
VZ,VERIZON COMMUNICATIONS INC.,Communication Services,2026-04-14,0.6,0.2,0.39999999999999997
TMUS,"T-MOBILE US, INC.",Communication Services,2026-04-14,0.2,0.2,0.0
AMZN,"AMAZON.COM, INC.",Consumer Discretionary,2026-04-14,99.0,97.4,1.5999999999999943
MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,2026-04-14,93.5,94.2,-0.7000000000000028
HLT,HILTON WORLDWIDE HOLDINGS INC.,Consumer Discretionary,2026-04-14,88.7,89.1,-0.3999999999999915
GRMN,GARMIN LTD,Consumer Discretionary,2026-04-14,87.5,86.1,1.4000000000000057
POOL,POOL ,Consumer Discretionary,2026-04-14,85.9,88.3,-2.3999999999999915
F,FORD MOTOR COMPANY,Consumer Discretionary,2026-04-14,85.5,66.5,19.0
CVNA,CARVANA CO.,Consumer Discretionary,2026-04-14,81.2,80.0,1.2000000000000028
NVR,"NVR, INC.",Consumer Discretionary,2026-04-14,80.4,85.1,-4.699999999999989
EBAY,EBAY INC.,Consumer Discretionary,2026-04-14,78.0,66.1,11.900000000000006
CCL,CARNIVAL CORP,Consumer Discretionary,2026-04-14,74.0,74.0,0.0
ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,2026-04-14,72.4,69.2,3.200000000000003
BKNG,BOOKING HOLDINGS INC.,Consumer Discretionary,2026-04-14,72.0,67.3,4.700000000000003
GPC,GENUINE PARTS COMPANY,Consumer Discretionary,2026-04-14,71.2,64.5,6.700000000000003
WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,2026-04-14,70.4,74.6,-4.199999999999989
ROST,"ROSS STORES, INC.",Consumer Discretionary,2026-04-14,68.1,62.5,5.599999999999994
GM,GENERAL MOTORS COMPANY,Consumer Discretionary,2026-04-14,67.7,59.7,8.0
DECK,DECKERS OUTDOOR ,Consumer Discretionary,2026-04-14,66.5,69.2,-2.700000000000003
ABNB,"AIRBNB, INC.",Consumer Discretionary,2026-04-14,66.5,61.7,4.799999999999997
WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,2026-04-14,66.1,60.1,5.999999999999993
LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,2026-04-14,65.7,72.8,-7.099999999999994
RL,RALPH LAUREN ,Consumer Discretionary,2026-04-14,65.3,76.8,-11.5
EXPE,"EXPEDIA GROUP, INC.",Consumer Discretionary,2026-04-14,62.9,56.9,6.0
CMG,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Discretionary,2026-04-14,60.9,74.0,-13.100000000000001
LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,2026-04-14,59.3,63.7,-4.400000000000006
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,2026-04-14,59.3,63.3,-4.0
LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,2026-04-14,58.1,53.8,4.300000000000004
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,2026-04-14,54.6,49.0,5.600000000000001
DHI,"D.R. HORTON, INC.",Consumer Discretionary,2026-04-14,52.6,56.2,-3.6000000000000014
BBY,"BEST BUY CO., INC.",Consumer Discretionary,2026-04-14,52.6,41.9,10.700000000000003
HD,"THE HOME DEPOT, INC.",Consumer Discretionary,2026-04-14,52.6,53.8,-1.1999999999999957
AZO,"AUTOZONE, INC.",Consumer Discretionary,2026-04-14,51.8,39.1,12.699999999999996
SBUX,STARBUCKS ,Consumer Discretionary,2026-04-14,51.0,39.9,11.100000000000001
TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,2026-04-14,50.4,47.0,3.3999999999999986
RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,2026-04-14,48.6,53.4,-4.799999999999997
TPR,"TAPESTRY, INC.",Consumer Discretionary,2026-04-14,48.2,46.0,2.200000000000003
PHM,"PULTEGROUP, INC.",Consumer Discretionary,2026-04-14,45.8,49.0,-3.200000000000003
YUM,"YUM! BRANDS, INC.",Consumer Discretionary,2026-04-14,45.4,51.8,-6.399999999999999
ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,2026-04-14,43.8,22.4,21.4
DASH,"DOORDASH, INC.",Consumer Discretionary,2026-04-14,39.1,45.4,-6.299999999999997
DRI,"DARDEN RESTAURANTS, INC.",Consumer Discretionary,2026-04-14,33.1,31.5,1.6000000000000014
DPZ,"DOMINO'S PIZZA, INC.",Consumer Discretionary,2026-04-14,32.7,21.2,11.500000000000004
HAS,"HASBRO, INC.",Consumer Discretionary,2026-04-14,28.8,25.6,3.1999999999999993
TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,2026-04-14,25.6,40.3,-14.699999999999996
LEN,LENNAR ,Consumer Discretionary,2026-04-14,23.6,31.5,-7.899999999999999
NKE,"NIKE, INC.",Consumer Discretionary,2026-04-14,16.9,14.1,2.799999999999999
TSLA,"TESLA, INC.",Consumer Discretionary,2026-04-14,12.5,6.9,5.6
MCD,MCDONALD'S ,Consumer Discretionary,2026-04-14,7.3,9.7,-2.3999999999999995
APTV,APTIV PLC,Consumer Discretionary,2026-04-14,6.5,9.7,-3.1999999999999993
BF.B,BROWN-FORMAN ,Consumer Staples,2026-04-14,95.4,93.1,2.3000000000000114
STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,2026-04-14,83.5,85.7,-2.200000000000003
TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,2026-04-14,80.8,75.6,5.200000000000003
TSN,"TYSON FOODS, INC.",Consumer Staples,2026-04-14,78.4,82.7,-4.299999999999997
CASY,"CASEY'S GENERAL STORES, INC.",Consumer Staples,2026-04-14,74.4,76.4,-2.0
MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,2026-04-14,63.7,88.3,-24.599999999999994
KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,2026-04-14,55.8,70.4,-14.600000000000009
KMB,KIMBERLY-CLARK ,Consumer Staples,2026-04-14,53.4,57.7,-4.300000000000004
