Date,Ticker,Ticker_name,Exposure,Category,model_score_wtd_change,current_model_score,previous_model_score
2026-03-13,MTUM,ISHARES:MSCI USA MOM FCT,,Sector & Style ETFs,-31.0,-17.0,14.0
2026-03-13,MU,"MICRON TECHNOLOGY, INC.",Information Technology,Information Technology,44.0,52.0,8.0
2026-03-13,MUB,ISHARES:NATL MUNI BOND,,Bonds,29.0,53.0,24.0
2026-03-13,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,Consumer Discretionary,15.0,3.0,-12.0
2026-03-13,NDAQ,"NASDAQ, INC.",Financials,Financials,-7.0,-22.0,-15.0
2026-03-13,NDSN,NORDSON ,Industrials,Industrials,-10.0,23.0,33.0
2026-03-13,NDX,NASDAQ 100 INDEX,,Indices,21.0,8.0,-13.0
2026-03-13,NEE,"NEXTERA ENERGY, INC.",Utilities,Utilities,71.0,76.0,5.0
2026-03-13,NEM,NEWMONT ,Materials,Materials,7.0,-17.0,-24.0
2026-03-13,NFLX,"NETFLIX, INC.",Communication Services,Communication Services,-13.0,-60.0,-47.0
2026-03-13,NI,NISOURCE INC.,Utilities,Utilities,7.0,22.0,15.0
2026-03-13,NKE,"NIKE, INC.",Consumer Discretionary,Consumer Discretionary,-10.0,4.0,14.0
2026-03-13,NOC,NORTHROP GRUMMAN ,Industrials,Industrials,12.0,35.0,23.0
2026-03-13,NORW,GLBL X MSCI NORWAY ETF,,Foreign,24.0,44.0,20.0
2026-03-13,NOV,NOV INC.,,MR Discretion,4.0,28.0,24.0
2026-03-13,NOW,"SERVICENOW, INC.",Information Technology,Information Technology,3.0,-50.0,-53.0
2026-03-13,NQ=F,NASDAQ 100 FUTURES,,Futures,-11.0,-24.0,-13.0
2026-03-13,NRG,"NRG ENERGY, INC.",Utilities,Utilities,39.0,18.0,-21.0
2026-03-13,NSC,NORFOLK SOUTHERN ,Industrials,Industrials,-16.0,-18.0,-2.0
2026-03-13,NTAP,"NETAPP, INC.",Information Technology,Information Technology,-5.0,-26.0,-21.0
2026-03-13,NTRS,NORTHERN TRUST ,Financials,Financials,17.0,54.0,37.0
2026-03-13,NUE,NUCOR ,Materials,Materials,13.0,4.0,-9.0
2026-03-13,NVDA,NVIDIA ,Information Technology,Information Technology,-50.0,-38.0,12.0
2026-03-13,NVR,"NVR, INC.",Consumer Discretionary,Consumer Discretionary,20.0,-28.0,-48.0
2026-03-13,NWSA,NEWS CORP.,Communication Services,Communication Services,-57.0,-77.0,-20.0
2026-03-13,NXPI,NXP SEMICONDUCTORS NV,Information Technology,Information Technology,-6.0,11.0,17.0
2026-03-13,O,REALTY INCOME ,Real Estate,Real Estate,10.0,34.0,24.0
2026-03-13,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,Industrials,11.0,3.0,-8.0
2026-03-13,OEF,ISHARES:S&P 100,,Sector & Style ETFs,-53.0,-33.0,20.0
2026-03-13,OKE,"ONEOK, INC.",Energy,Energy,61.0,-5.0,-66.0
2026-03-13,OMC,OMNICOM GROUP INC.,Communication Services,Communication Services,-11.0,-21.0,-10.0
2026-03-13,ON,ON SEMICONDUCTOR ,Information Technology,Information Technology,-8.0,20.0,28.0
2026-03-13,ORCL,ORACLE ,Information Technology,Information Technology,9.0,12.0,3.0
2026-03-13,ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,Consumer Discretionary,100.0,40.0,-60.0
2026-03-13,OTIS,OTIS WORLDWIDE ,Industrials,Industrials,50.0,6.0,-44.0
2026-03-13,OXY,OCCIDENTAL PETROLEUM ,Energy,Energy,-75.0,-60.0,15.0
2026-03-13,PAM,PAMPA ENERGIA SA,,MR Discretion,-32.0,3.0,35.0
2026-03-13,PANW,"PALO ALTO NETWORKS, INC.",Information Technology,Information Technology,-1.0,-37.0,-36.0
2026-03-13,PAYC,"PAYCOM SOFTWARE, INC.",Industrials,Industrials,55.0,31.0,-24.0
2026-03-13,PAYX,"PAYCHEX, INC.",Industrials,Industrials,-18.0,-17.0,1.0
2026-03-13,PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,MR Discretion,-58.0,-60.0,-2.0
2026-03-13,PCAR,PACCAR INC,Industrials,Industrials,23.0,13.0,-10.0
2026-03-13,PCG,PG&E ,Utilities,Utilities,30.0,38.0,8.0
2026-03-13,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,Utilities,54.0,29.0,-25.0
2026-03-13,PEP,"PEPSICO, INC.",Consumer Staples,Consumer Staples,19.0,44.0,25.0
2026-03-13,PFE,PFIZER INC.,Health Care,Health Care,26.0,25.0,-1.0
2026-03-13,PFF,ISHARES:PREF AND INC SEC,,Bonds,-4.0,3.0,7.0
2026-03-13,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,Financials,-8.0,15.0,23.0
2026-03-13,PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,Consumer Staples,53.0,55.0,2.0
2026-03-13,PGR,THE PROGRESSIVE ,Financials,Financials,63.0,-21.0,-84.0
2026-03-13,PH,PARKER-HANNIFIN ,Industrials,Industrials,-3.0,-13.0,-10.0
2026-03-13,PHM,"PULTEGROUP, INC.",Consumer Discretionary,Consumer Discretionary,7.0,-31.0,-38.0
2026-03-13,PKG,PACKAGING  OF AMERICA,Materials,Materials,35.0,27.0,-8.0
2026-03-13,PLD,"PROLOGIS, INC.",Real Estate,Real Estate,15.0,29.0,14.0
2026-03-13,PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,Information Technology,-9.0,-54.0,-45.0
2026-03-13,PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,Consumer Staples,26.0,16.0,-10.0
2026-03-13,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,Financials,-57.0,-13.0,44.0
2026-03-13,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,Industrials,28.0,12.0,-16.0
2026-03-13,PNW,PINNACLE WEST CAPITAL ,Utilities,Utilities,-4.0,6.0,10.0
2026-03-13,PODD,INSULET ,Health Care,Health Care,-10.0,28.0,38.0
2026-03-13,POOL,POOL ,Consumer Discretionary,Consumer Discretionary,2.0,-2.0,-4.0
2026-03-13,POWA,INVESCO BLOOMBERG PRICING POWER,,Sector & Style ETFs,-56.0,-20.0,36.0
2026-03-13,PPG,"PPG INDUSTRIES, INC.",Materials,Materials,12.0,0.0,-12.0
2026-03-13,PPL,PPL ,Utilities,Utilities,-18.0,-25.0,-7.0
2026-03-13,PPLT,ABRDN:PHYSICAL PLATINUM,,Commodities,-46.0,-26.0,20.0
2026-03-13,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,Financials,38.0,12.0,-26.0
2026-03-13,PSA,PUBLIC STORAGE.,Real Estate,Real Estate,43.0,16.0,-27.0
2026-03-13,PSKY,PARAMOUNT SKYDANCE ,Communication Services,Communication Services,12.0,1.0,-11.0
2026-03-13,PSX,PHILLIPS 66,Energy,Energy,15.0,-17.0,-32.0
2026-03-13,PTC,PTC INC.,Information Technology,Information Technology,-27.0,-56.0,-29.0
2026-03-13,PWR,"QUANTA SERVICES, INC.",Industrials,Industrials,0.0,-2.0,-2.0
2026-03-13,PYPL,"PAYPAL HOLDINGS, INC.",Financials,Financials,-12.0,-38.0,-26.0
2026-03-13,Q,"QNITY ELECTRONICS, INC.",Information Technology,Information Technology,43.0,7.0,-36.0
2026-03-13,QAT,ISHARES:MSCI QATAR,,Foreign,0.0,0.0,-0.0
2026-03-13,QCOM,QUALCOMM INC.,Information Technology,Information Technology,44.0,-16.0,-60.0
2026-03-13,QQQ,INVESCO QQQ TRUST 1,,Sector & Style ETFs,19.0,14.0,-5.0
2026-03-13,QUAL,ISHARES:MSCI USA QF,,Sector & Style ETFs,-2.0,-12.0,-10.0
2026-03-13,RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,Consumer Discretionary,30.0,24.0,-6.0
2026-03-13,REG,REGENCY CENTERS ,Real Estate,Real Estate,59.0,35.0,-24.0
2026-03-13,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,Health Care,56.0,47.0,-9.0
2026-03-13,RF,REGIONS FINANCIAL ,Financials,Financials,-3.0,-13.0,-10.0
2026-03-13,RIG,TRANSOCEAN LTD,,MR Discretion,11.0,12.0,1.0
2026-03-13,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,Financials,0.0,27.0,27.0
2026-03-13,RL,RALPH LAUREN ,Consumer Discretionary,Consumer Discretionary,-25.0,-10.0,15.0
2026-03-13,RMD,RESMED INC.,Health Care,Health Care,-17.0,-23.0,-6.0
2026-03-13,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,Industrials,-26.0,-10.0,16.0
2026-03-13,ROKU,"ROKU, INC.",,MR Discretion,-2.0,-22.0,-20.0
2026-03-13,ROL,"ROLLINS, INC.",Industrials,Industrials,28.0,42.0,14.0
2026-03-13,ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,Information Technology,-44.0,-53.0,-9.0
2026-03-13,ROST,"ROSS STORES, INC.",Consumer Discretionary,Consumer Discretionary,20.0,-15.0,-35.0
2026-03-13,RSG,"REPUBLIC SERVICES, INC.",Industrials,Industrials,13.0,-22.0,-35.0
2026-03-13,RSP,INVESCO S&P500 EWGHT,,Sector & Style ETFs,-5.0,13.0,18.0
2026-03-13,RTX,RTX ,Industrials,Industrials,3.0,54.0,51.0
2026-03-13,RUT,RUSSELL 2000 INDEX,,Indices,-65.0,-26.0,39.0
2026-03-13,RVTY,"REVVITY, INC.",Health Care,Health Care,-33.0,7.0,40.0
2026-03-13,SBAC,SBA COMMUNICATIONS ,Real Estate,Real Estate,34.0,11.0,-23.0
2026-03-13,SBLK,STAR BULK CARRIERS CORP.,,MR Discretion,11.0,35.0,24.0
2026-03-13,SBUX,STARBUCKS ,Consumer Discretionary,Consumer Discretionary,0.0,-20.0,-20.0
2026-03-13,SCHP,SCHWAB STR:US TIPS,,Bonds,15.0,16.0,1.0
2026-03-13,SCHW,THE CHARLES SCHWAB ,Financials,Financials,53.0,46.0,-7.0
2026-03-13,SD,"SANDRIDGE ENERGY, INC.",,MR Discretion,13.0,24.0,11.0
2026-03-13,SDY,SPDR S&P DIVIDEND,,Sector & Style ETFs,-2.0,23.0,25.0
2026-03-13,SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,Materials,60.0,34.0,-26.0
2026-03-13,SHY,ISHARES:1-3 TRS BD ETF,Bonds,Bonds,0.0,0.0,0.0
2026-03-13,SILJ,ETFMG PRIME JR SILVR MNR,,Commodities,5.0,-19.0,-24.0
